DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments,,,,,
174,Beta-,,NoLabID,3490,50,,bone,Bos,16700,Sesto Fiorentino,,,11.2,43.8333,B,Skeates and Whitehouse 1997,,,,,,
175,Beta-,,NoLabID,3260,60,,bone,Canis,16700,Sesto Fiorentino,,,11.2,43.8333,B,Skeates and Whitehouse 1997,,,,,,
176,Beta-,,NoLabID,4920,40,,bone,Homo Sapiens,16700,Sesto Fiorentino,,,11.2,43.8333,B,Skeates and Whitehouse 1997,,,,,,
177,Beta-,,NoLabID,2450,80,,charcoal,,16702,Frascole,,,11.5383,43.8816,B,Skeates and Whitehouse 1997,,,,,,
178,Beta-,,NoLabID,4640,50,,bone,Homo Sapiens,16723,"Colle V.E., Siena",,,12.9389,43.4981,B,Skeates and Whitehouse 1997,,,,,,
179,Beta-1002251,,,3650,70,,,,9798,Valle Lagorara,,quarry,9.5258,44.3502,A,Skeates 2001,,,,,,
180,Beta-100729,,,4530,50,,,,9798,Valle Lagorara,,quarry,9.5258,44.3502,A,Skeates 2001,,,,,,
181,Beta-106143,,,6410,60,,wood,,25871,Lago Rotondo,,,8.3965,44.3168,A,Branch et al. 2014,,,,,,
182,Beta-106150,,,4230,40,,,,25913,Calvari,,,9.286181,44.38195,B,Maggi and Pearce 2013,,,,,,
183,Beta-106576,,,3850,80,,,,13676,"Lastruccia 2B, Sesto Fiorentino",,settlement,11.1935,43.821,A,Skeates 2003,,,,,,
184,Beta-106577,,,3850,80,,charcoal,,13593,"Lastruccia 2A, Sesto Fiorentino",,settlement,11.1935,43.821,A,Alessandri 2019,,,,,,
185,Beta-106578,,,3840,60,,,,13593,"Lastruccia 2A, Sesto Fiorentino",,settlement,11.1935,43.821,A,Skeates 2003,,,,,,
186,Beta-106579,,,3630,80,,charcoal,,15859,"Lastruccia 3, Sesto Fiorentino",,settlement,11.1935,43.821,A,Alessandri 2019,,,,,,
187,Beta-106580,,,3880,80,,,,15859,"Lastruccia 3, Sesto Fiorentino",,settlement,11.1935,43.821,A,Skeates 2003,,,,,,
188,Beta-106582,,,3780,70,,charcoal,,15859,"Lastruccia 3, Sesto Fiorentino",,settlement,11.1935,43.821,A,Alessandri 2019,,,,,,
189,Beta-106583,,,3200,70,,charcoal,,16896,"Termine Est 2, Sesto Fiorentino",,settlement,11.22,43.8213,A,Alessandri 2019,,,,,,
190,Beta-106584,,,3680,70,,charcoal,,16896,"Termine Est 2, Sesto Fiorentino",,settlement,11.22,43.8213,A,Alessandri 2019,,,,,,
191,Beta-106585,,,5190,70,,,,11268,Neto di Bolasse,,settlement,11.1798,43.8429,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
192,Beta-106586,,,5170,140,,,,11268,Neto di Bolasse,,settlement,11.1798,43.8429,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
193,Beta-109619,,,6370,50,,charcoal,Rhamnus,430,"Arene Candide, Finale Ligure",layer 9b,cave,8.3283,44.1625,A,Pearce 2013a,,,,,,
194,Beta-109620,,,5910,50,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Binder and Maggi 2001,,,,,,
195,Beta-1096205,,,5910,50,,,,430,"Arene Candide, Finale Ligure",layer 7d,cave,8.3283,44.1625,A,Binder and Maggi 2001; Pearce 2013a,,,,,,
196,Beta-109622,,,4350,50,,bone,Homo Sapiens,446,"Castellari, Loano",burial,,8.2624,44.1495,A,Skeates and Whitehouse 1997-98,,,,,,
197,Beta-10979,,,6000,60,,charcoal,,12931,Pian del Ciliegio,,rock shelter,8.3749,44.2023,A,Capelli et al. 2008,,,,,,
198,Beta-109801,,,5178,25,,bone,Homo sapiens,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Sparacello et al 2019,,,,,,
199,Beta-109802,,,5700,60,,bone,Homo sapiens,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Sparacello et al 2019,,,,,,
200,Beta-110542,,,6830,40,,grain,Hordeum vulgare,430,"Arene Candide, Finale Ligure",layer 10,cave,8.3283,44.1625,A,Binder and Maggi 2001; Pearce 2013a,,,,,,
201,Beta-118951,,,3850,50,,,,25913,Calvari,,,9.286181,44.38195,B,Maggi and Pearce 2013,,,,,,
202,Beta-121444,,,4170,60,,charcoal,Quercus,5193,"Castiglione Chiavarese, Monte Loreto",ML6US321A,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
203,Beta-121726,,,4280,40,,charcoal,,5193,"Castiglione Chiavarese, Monte Loreto",ML6US330,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
204,Beta-122937,,,4330,50,,charcoal,,12350,Umbro,"Trench 1 (-8n/-37e); 181 cm, intrusive into layer III",,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
205,Beta-122938,,,5790,50,,charcoal,,12350,Umbro,Trench 1 (-8n/-37e); 210-220 cm (Base layer III),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
206,Beta-122939,,,6750,50,,charcoal,,12350,Umbro,Trench 1 (-8n/-36e); 250-260 cm (layer V),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
207,Beta-123150,,,4720,60,,charcoal,Acer,5193,"Castiglione Chiavarese, Monte Loreto",ML6US118,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
208,Beta-124040,,,3240,40,,,,12932,Gragnano,,settlement,12.0959,43.5814,A,Moroni Lanfredini and Benvenuti 2010,,,,,,
209,Beta-124041,,,4940,50,,,,12933,Il Moresco,,settlement,12.1342,43.549,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
210,Beta-126672,,,4410,60,,,,25917,Dragonaria,,,9.224156,44.41232,B,Maggi and Pearce 2013,,,,,,
211,Beta-134710,,,5690,120,,charcoal,,25831,Borgo Cascino,,settlement,14.2002,37.4969,A,Skeates 2003,,,,,,
212,Beta-134826,,,4600,40,,,,25920,Grotta Ascheri,,,8.43771973,44.24068984,B,Maggi and Pearce 2013,,,,,,
213,Beta-135146,,,5930,70,,charcoal,,12350,Umbro,Trench 1 (-7n/-36e); 160-170 cm (layers II/III),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
214,Beta-135147,,,6620,60,,charcoal,,12350,Umbro,Trench 1 (-7n/-36e); 180-190 cm (top of layer III),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
215,Beta-135150,,,3390,60,,charcoal,,12350,Umbro,Trench 6 (-60n/-6e); 60-70 (base of pot scatter upon cobbled surface),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
216,Beta-135159,,,4090,60,,charcoal,Arbutus unedo,5193,"Castiglione Chiavarese, Monte Loreto",ML2T10US10,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
217,Beta-135160,,,4600,80,,charcoal,Prunus,5193,"Castiglione Chiavarese, Monte Loreto",ML6US260A,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
218,Beta-135161,,,4000,60,,charcoal,Pistacia,5193,"Castiglione Chiavarese, Monte Loreto",ML6US332,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
219,Beta-135162,,,4240,60,,charcoal,Quercus ilex,5193,"Castiglione Chiavarese, Monte Loreto",ML3T5US209,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
220,Beta-135853,,,4090,50,,charcoal,,5193,"Castiglione Chiavarese, Monte Loreto",ML10T8US26,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
221,Beta-141093,,,3530,50,,bone,Homo Sapiens,828,"Grotta di Monte Salviano, Avezzano",,cave,13.4058,42.0253,B,Van Rossenberg 2012,,,,,,
222,Beta-145956,,,7740,50,,,,346,"Grotta di Su Coluru, Laerru",layer L2,cave,8.8,40.8,B,Pearce 2013a,,,,,,
223,Beta-145957,,,7920,50,,,,346,"Grotta di Su Coluru, Laerru",layer L3,cave,8.8,40.8,B,Pearce 2013a,,,,,,
224,Beta-145962,,,5370,50,,charcoal,,1646,Chiarentana,,,11.7844,43.0124,A,Pessina and Radi 2002,,,,,,
225,Beta-147286,,,4150,40,,charcoal,,12350,Umbro,"Trench 1 (-9n/-38e); 310-320, intrusive into layer III",,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
226,Beta-147993,,,3260,70,,charcoal,,25908,Riparo I di Contrada San Tommaso,,,14.4405,37.4149,C,Skeates 2003,,,,,,
227,Beta-148989,,,2800,70,,charcoal,,12936,Su Putzu 4,UE-5; Pr-B1.6; HZ93-198,settlement,8.8968,40.1988,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
228,Beta-148990,,,2810,60,,charcoal,,12936,Su Putzu 4,UE-7; F1.1:4c-4g; HZ94-81,settlement,8.8968,40.1988,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
229,Beta-148991,,,2790,60,,charcoal,,12937,Gasoru,"structure B, base house; Pr-B1.6; HZ93-180; Structure B, basement hut",settlement,9.2757,39.6714,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
230,Beta-148992,,,3100,70,,charcoal,,12937,Gasoru,"structure B, base house; F1.1:2e; HZ94-46; Structure B, basement hut",settlement,9.2757,39.6714,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
231,Beta-149259,,,6350,70,,,,350,Catignano,"Feature 501, spit 1",settlement ,13.9501,42.3463,B,Tozzi and Zamagni 2003; Pearce 2013a,,,,,,
232,Beta-149260,,,6330,40,,,,350,Catignano,"Feature 501, spit 3",settlement ,13.9501,42.3463,B,Tozzi and Zamagni 2003; Pearce 2013a,,,,,,
233,Beta-149261,GrA-,,5070,40,,charcoal,,12938,"Contraguda, Perfugas","layer 5; Area 3, square m19-20, structure 302, layer 5; Ozieri context",settlement,8.8777,40.8317,B,Spanedda 2006,,,,,,
234,Beta-150719,,,3000,70,,charcoal,,12937,Gasoru,"structure B, house; B1.5:1b2; HZ91-416; Structure B, hut",settlement,9.2757,39.6714,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
235,Beta-153574,,,4500,50,,bone,Homo sapiens,25906,Grotta del Fontino,Tomb in q.B8,cave,11.0861,42.8836,B,Anzidei and Carboni 2020,,,,,,
236,Beta-153649,,,5370,50,,,,1646,Chiarentana,stratigraphic unit 10,,11.7844,43.0124,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
237,Beta-155898,,,6240,40,,bone,Homo sapiens,25906,Grotta del Fontino,,cave,11.0861,42.8836,B,Anzidei and Carboni 2020,,,,,,
238,Beta-155962,,,5040,40,,,,1646,Chiarentana,stratigraphic unit 10,,11.7844,43.0124,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
239,Beta-158321,,,6290,40,,,,350,Catignano,Feature 511,settlement ,13.9501,42.3463,B,Tozzi and Zamagni 2003; Pearce 2013a,,,,,,
240,Beta-161933,,,6650,50,,,,13120,"Defensola A, Gargano",,mine (flint),16.1482,41.8989,A,Fiorentino et al. 2013,,,,,,
241,Beta-165482,,,6940,40,,seed,Cerealia,453,Favella,,,16.4485,39.6742,A,Binder et al. 2018,,,,,,
242,Beta-167164,,,6130,40,,charcoal,,350,Catignano,Feature 502/510,settlement ,13.9501,42.3463,B,Tozzi and Zamagni 2003; Pearce 2013a,,,,,,
243,Beta-167929,,,6400,40,,,,346,"Grotta di Su Coluru, Laerru",layer F1,cave,8.8,40.8,B,Pearce 2013a,,,,,,
244,Beta-167930,,,6680,160,,,,346,"Grotta di Su Coluru, Laerru",layer H,cave,8.8,40.8,B,Pearce 2013a,,,,,,
245,Beta-167931,,,6830,80,,,,346,"Grotta di Su Coluru, Laerru",layer I1,cave,8.8,40.8,B,Pearce 2013a,,,,,,
246,Beta-167932,,,7400,40,,,,346,"Grotta di Su Coluru, Laerru",layer L1,cave,8.8,40.8,B,Pearce 2013a,,,,,,
247,Beta-169498,,,6340,40,,charcoal,,12345,Penitenzeria,Trench 4 (48n/40e); 148.5 cm (base of layer IV),,15.9208,37.9628,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
248,Beta-169499,,,6190,40,,charcoal,,12345,Penitenzeria,"Trench 4 (38e/48n); 113 cm (layer IV, near top)",,15.9208,37.9628,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
249,Beta-170555,,,6700,40,,charcoal,Euphorbia,430,"Arene Candide, Finale Ligure","Phase AC2, US9Bbase ",cave,8.3283,44.1625,A,Binder et al. 2018,,,,,,
250,Beta-170964,,,3980,50,,charcoal,Quercus,5193,"Castiglione Chiavarese, Monte Loreto",ML602US270,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
251,Beta-170965,,,4030,40,,charcoal,Erica arborea,5193,"Castiglione Chiavarese, Monte Loreto",ML602US427,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
252,Beta-171117,,,3190,70,,,,12940,Gorgo del Ciliegio,,settlement,12.17,43.585,A,Moroni Lanfredini and Benvenuti 2010,,,,,,
253,Beta-171118,,,3320,80,,,,10034,San Marco,,settlement,16.1365,41.9088,B,Moroni Lanfredini and Benvenuti 2010,,,,,,
254,Beta-171344,,,4710,40,,charcoal,Erica arborea,5193,"Castiglione Chiavarese, Monte Loreto",ML10T8UUSS2-3,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
255,Beta-171597,,,4050,40,,,,13121,"Defensola B, Gargano",,mine (flint),16.1396,41.8999,B,Muntoni and Tarantini 2011,,,,,,
256,Beta-177114,,,5170,40,,,,1835,"Scandicci, Via Deledda",,,11.1776,43.7444,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
257,Beta-177115,,,5080,40,,,,1835,"Scandicci, Via Deledda",,,11.1776,43.7444,A,"Tiné, V., 2004; Manfredini et al. 2009",,,,,,
258,Beta-178903,,,4000,40,,charcoal,,5193,"Castiglione Chiavarese, Monte Loreto",MLTR8US49GS,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2005,,,,,,
259,Beta-180235,,,4170,70,,bone,Homo sapiens,10029,"Grotta della Spinosa, Massa Marittima",US 8,cave,10.8877,43.05,B,Anzidei and Carboni 2020,,,,,,
260,Beta-181546,,,6090,40,,charcoal,,15734,Cala Giovanna,,settlement,10.075133,42.580446,A,Gabriele and Boschian 2009,,,,,,
261,Beta-181784,,,6410,40,,charcoal,,12345,Penitenzeria,Trench 4 (39e/47n); 170 cm (just above base of layer IV),,15.9208,37.9628,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
262,Beta-181785,,,6340,40,,charcoal,,12345,Penitenzeria,Trench 4 (38e/47n); 187.5 cm (base of layer IV),,15.9208,37.9628,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
263,Beta-183491,,,3240,40,,bone,Homo Sapiens,375,"Arma della Gastea, Valle Argentina",(BM),,7.6988,44.0258,B,Capuzzo et al. 2014,,,,,,
264,Beta-183492,,,4440,40,,,,25930,Ratapena,,,10.8877,43.05,C,Anzidei and Carboni 2020,,,,,,
265,Beta-185572,,,4710,40,,,,5193,"Castiglione Chiavarese, Monte Loreto",,mine (copper),9.5305,44.2755,A,Maggi and Pearce 2013,,,,,,
266,Beta-203528,,,5010,40,,,,5193,"Castiglione Chiavarese, Monte Loreto",,mine (copper),9.5305,44.2755,A,Pearce 2015,,,,,,
267,Beta-205639,,,3320,40,,bone,Homo Sapiens,383,Gradisca di Sedegliano,Grave in pit 1/2004 (BM),,12.9688,46.0073,B,Capuzzo et al. 2014,,,,,,
268,Beta-215477,,,3150,40,,wood,,19400,S. Lorenzo a Greve,US 607,settlement,11.1901,43.7643,A,Hinz et al. 2012,,,,,,
269,Beta-215478,,,4440,40,,charcoal,,19400,S. Lorenzo a Greve,,,11.1901,43.7643,A,Manfredini 2012,,,,,,
270,Beta-215479,,,4390,60,,,,19400,S. Lorenzo a Greve,,,11.1901,43.7643,A,Anzidei and Carboni 2020,,,,,,
271,Beta-215481,,,4560,40,,,,19400,S. Lorenzo a Greve,,,11.1901,43.7643,A,Manfredini 2012,,,,,,
272,Beta-216472,,,3530,40,,bone,Homo Sapiens,383,Gradisca di Sedegliano,Grave in pit 3/2005,,12.9688,46.0073,B,Capuzzo et al. 2014,,,,,,
273,Beta-216473,,,3340,40,,bone,Homo Sapiens,383,Gradisca di Sedegliano,Grave in pit 4/2005,,12.9688,46.0073,B,Capuzzo et al. 2014,,,,,,
274,Beta-217911,,,5900,50,,wood,Alnus,393,"Isolino di Varese, Biandronno","wooden platform, post 26, US 4",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
275,Beta-223477,,,5870,40,,wood,Acer,393,"Isolino di Varese, Biandronno","wood from collapsed vertical structure, N Area d 101",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
276,Beta-227131,,,8770,60,,,,10888,Grotta Mora Cavorso,layer L4-LR,cave,13.1739,41.8779,A,Rolfo et al. 2016,,,,,,
277,Beta-233256,,,2830,40,,charcoal,,12356,Sant'Aniceto,Trench T4 113e/104n; 90 cm; 404-405; surface below upper Bronze Age pot scatter,,15.9134,37.9475,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
278,Beta-233258,,,2810,40,,bone,,12356,Sant'Aniceto,Trench Apse profile; ashy feature fill at base of profile,,15.9134,37.9475,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,,,,,,
279,Beta-239858,,,3900,40,,bone,Homo sapiens,25910,Selva di Stanghella,,burial,11.757209,45.132386,B,Bianchin Citton 2013,,,,,,
280,Beta-240892-AMS,,,5400,50,,bone,Bos taurus,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,,,,,,
281,Beta-242792,,,3900,40,,,,25932,"Piazza Brignole, Genova",,,8.944206,44.40862,A,Maggi and Pearce 2013,,,,,,
282,Beta-244374,,,6040,50,,wood,,393,"Isolino di Varese, Biandronno","N Area, sample 128/2006",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
283,Beta-249888,,,3250,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
284,Beta-249889,,,3300,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
285,Beta-249890,,,3210,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
286,Beta-249891,,,3240,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
287,Beta-249892,,,3230,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
288,Beta-249893,,,3370,40,,bone,Homo sapiens,25940,Mereto di Tomba (Udine),,burial,13.04167188,46.05122058,C,Borgna et al 2019,,,,,,
289,Beta-254552,,,4370,30,,,,26008,San Carlo-Cava Solvay,US 4 (q. M3),settlement ,10.59490778,43.09986131,B,Anzidei and Carboni 2020,,,,,,
290,Beta-254553,,,4450,40,,,,26008,San Carlo-Cava Solvay,US 4 (q. L4),settlement ,10.59490778,43.09986131,B,Anzidei and Carboni 2020,,,,,,
291,Beta-254621,,,5800,50,,wood,,393,"Isolino di Varese, Biandronno","Plank 945, US 231",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
292,Beta-254622,,,5880,40,,wood,,393,"Isolino di Varese, Biandronno","Post 168, US 296",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
293,Beta-254623,,,5950,40,,wood,,393,"Isolino di Varese, Biandronno",Post 170 US 339,settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
294,Beta-314642,,,9450,50,,charcoal,,25807,Vallone Inferno,,settlement   ,13.933,37.8716,B,CalPal,,,,,,
295,Beta-334464,,,8080,40,,charcoal,,25812,Su Carroppu,SU9,rock shelter,8.5588,39.2069,B,Lugliè 2018,,,,,,
296,Beta-334465,,,8190,40,,charcoal,,25812,Su Carroppu,SU9,rock shelter,8.5588,39.2069,B,Lugliè 2018,,,,,,
297,Beta-334466,,,8410,50,,charcoal,,25812,Su Carroppu,SU43,rock shelter,8.5588,39.2069,B,Lugliè 2018,,,,,,
298,Beta-334467,,,8350,40,,bone,,25812,Su Carroppu,SU43,rock shelter,8.5588,39.2069,B,Lugliè 2018,,,,,,
299,Beta-334478,,,6200,40,,bone,Homo Sapiens,25861,Grotta Rifugio,,cave,9.5021,40.2671,A,Lugliè 2018,,,,,,
300,Beta-334479,,,6430,40,,charcoal,,25861,Grotta Rifugio,,cave,9.5021,40.2671,A,Lugliè 2018,,,,,,
301,Beta-334480,,,6250,40,,bone,Homo sapiens,25861,Grotta Rifugio,,cave,9.5021,40.2671,A,Lugliè 2018,,,,,,
302,Beta-35217,,,6680,180,,charcoal,,421,"Laghetti del Crestoso, Bovegno",core LC:4,settlement,10.2739,45.7933,B,Baroni and Biagi 1997,,,,,,
303,Beta-35218,,,7540,310,,charcoal,,12027,near Laghetti del Crestoso,pollen core LC:3,,10.3047,45.8539,B,Baroni et al. 1997,,,,,,
304,Beta-35224,ETH-6196,,4070,70,,bone,Homo sapiens,420,Remedello,tomb,cemetery,10.2118,45.5416,B,Biagi 2000,,,,,,
305,Beta-35241,,,7850,80,,charcoal,,421,"Laghetti del Crestoso, Bovegno","Feature 10, pit",settlement,10.2739,45.7933,B,Baroni and Biagi 1997; Pearce 2013a,,,,,,
306,Beta-369365,,,3000,30,,seed,,5196,Sa Osa,,settlement,8.5466,39.9146,A,Ucchesu et al. 2015,,,,,,
307,Beta-369366,,,3020,30,,seed,,5196,Sa Osa,,settlement,8.5466,39.9146,A,Ucchesu et al. 2015,,,,,,
308,Beta-3698a,,,5160,90,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi and Pearce 2013,,,,,,
309,Beta-37705,,,3190,80,,bones,Homo Sapiens,25975,"Stampu Erdi, Seulo",burial,cave,9.2355,39.8651,A,Skeates et al. 2013,,,,,,
310,Beta-392578,,,2960,30,,charcoal,,26009,Brunku 'e s’Omu nuraghe,US7,settlement ,8.797351,39.815237,A,Cicilloni et al 2015,,,,,,
311,Beta-392579,,,2870,30,,charcoal,,31000,Brunku 'e s’Omu nuraghe,US2,settlement ,8.797351,39.815237,A,Cicilloni et al 2015,,,,,,
312,Beta-392580,,,2870,30,,charcoal,,31000,Brunku 'e s’Omu nuraghe,US4-5,settlement ,8.797351,39.815237,A,Cicilloni et al 2015,,,,,,
313,Beta-393850,,,2900,30,,seed,,16891,"Rome, Sant'Omobono",,settlement,12.4848,41.892,A,Brock and Terrenato 2016,,,,,,
314,Beta-393851,,,2930,30,,seed,,16891,"Rome, Sant'Omobono",,settlement,12.4848,41.892,A,Brock and Terrenato 2016,,,,,,
315,Beta-393852,,,2860,30,,seed,,16891,"Rome, Sant'Omobono",,settlement,12.4848,41.892,A,Brock and Terrenato 2016,,,,,,
316,Beta-393853,,,2940,30,,seed,,16891,"Rome, Sant'Omobono",,settlement,12.4848,41.892,A,Brock and Terrenato 2016,,,,,,
317,Beta-400544,,,2950,30,,charcoal,,31000,Brunku 'e s’Omu nuraghe,US12,settlement ,8.797351,39.815237,A,Cicilloni et al 2015,,,,,,
318,Beta-400545,,,3120,30,,charcoal,,31000,Brunku 'e s’Omu nuraghe,US9,settlement ,8.797351,39.815237,A,Cicilloni et al 2015,,,,,,
319,Beta-406738,,,2560,30,,bone,,31001,Mont'e Prama,,burial,8.448278,39.965778,A,Usai 2015,,,,,,
320,Beta-406739,,,2700,30,,bone,,31001,Mont'e Prama,,burial,8.448278,39.965778,A,Usai 2015,,,,,,
321,Beta-407011,,,2750,30,,bone,,31001,Mont'e Prama,,burial,8.448278,39.965778,A,Usai 2015,,,,,,
322,Beta-408858,,,6340,30,,charcoal,,25807,Vallone Inferno,,settlement   ,13.933,37.8716,B,Natali and Forgia 2018,,,,,,
323,Beta-409341,,,5790,60,,bone,Homo sapiens,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Sparacello et al 2019,,,,,,
324,Beta-409341,,,5820,30,,bone,Homo sapiens,9616,"Grotta Pollera, Finale Ligure",burial,cave,8.3146,44.2006,A,Sparacello et al 2019,,,,,,
325,Beta-44114,,,6180,80,,,,425,Mileto,,,11.1971,43.8267,A,Cremonesi 2001,,,,,,
326,Beta-44155,,,6100,80,,,,425,Mileto,,,11.1971,43.8267,A,Cremonesi 2001,,,,,,
327,Beta-44754,,,3160,80,,charcoal,,426,Monte Castellaro di Pignone,(BR-BF); layer US3,,9.7242,44.1725,B,Skeates and Whitehouse 1997; Capuzzo et al. 2014,,,,,,
328,Beta-45751,,,3930,190,,charcoal,,9798,Valle Lagorara,"workshop floor, LG2A US9",quarry,9.5258,44.3502,A,Maggi et al. 1997,,,,,,
329,Beta-468695,,,5390,160,,,,9799,"Grotte del Bandito, Alpi Marittime",,cave,7.4274,44.2901,B,Maggi et al. 2006,,,,,,
330,Beta-47808,,,6890,60,,,,428,Ripa Tetta,,,15.3351,41.5082,B,Hinz et al. 2012,,,,,,
331,Beta-47808/Cams-2681,,,6890,60,,,,428,Ripa Tetta,Guadone-Rendina/Lagnano,,15.3351,41.5082,B,Whitehouse 2014,,,,,,
332,Beta-48682,,,4320,80,,charcoal,,430,"Arene Candide, Finale Ligure",layer 5H,cave,8.3283,44.1625,A,Pearce 2013a,,,,,,
333,Beta-48683,,,5740,80,,charcoal,,430,"Arene Candide, Finale Ligure",layer 18I,cave,8.3283,44.1625,A,Pearce 2013a,,,,,,
334,Beta-48685,,,5900,90,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,,,,,,
335,Beta-48686,,,5780,80,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Skeates and Whitehouse 1996,,,,,,
336,Beta-48687,,,3420,70,,charcoal,,429,Roc del Col,"Area V7, SU 45, pit ",,6.9812,45.0511,B,Capuzzo et al. 2014,,,,,,
337,Beta-48688,,,3180,90,,bone,Bos,430,"Arene Candide, Finale Ligure",layer 5I,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic.",,,,,,
338,Beta-48689,,,5710,100,,bone,,430,"Arene Candide, Finale Ligure",layer 18H,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",,,,,,
339,Beta-48690,,,5700,90,,bone,,430,"Arene Candide, Finale Ligure",layer 18H,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",,,,,,
340,Beta-48691,ETH-9055,,6000,60,,bone,Cervus elaphus,430,"Arene Candide, Finale Ligure","layer 24C, 1",cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic.; CalPal",,,,,,
341,Beta-48692,,,6010,100,,bone,Bos,430,"Arene Candide, Finale Ligure",layer 24C,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",,,,,,
